trial_id,condition,planner,success,truth_path_available,dynamic_inserted,oracle_state,predicted_state,decision_correct,latency_ms,expansions,path_length,truth_path_length,path_length_ratio,clearance_cells,collisions,perception_precision,perception_recall,perception_f1
118,range_limited,a_star,0,1,0,SLOW,STOP,0,2.109842,98,70.468037,70.468037,1.000000,1.000000,1,0.891667,0.901685,0.896648
118,range_limited,weighted_a_star,0,1,0,SLOW,STOP,0,1.386061,52,70.468037,70.468037,1.000000,1.000000,1,0.891667,0.901685,0.896648
119,range_limited,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,18.999649,2693,71.053824,71.053824,1.000000,1.000000,0,0.919708,0.881119,0.900000
119,range_limited,a_star,1,1,0,SLOW,SLOW,1,1.354531,149,71.053824,71.053824,1.000000,1.000000,0,0.919708,0.881119,0.900000
119,range_limited,weighted_a_star,0,1,0,SLOW,STOP,0,0.553800,55,72.468037,71.053824,1.019903,1.000000,1,0.919708,0.881119,0.900000
120,range_limited,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,18.298746,2670,69.882251,69.882251,1.000000,1,0,0.914352,0.877778,0.895692
120,range_limited,a_star,1,1,0,SLOW,SLOW,1,0.689149,98,69.882251,69.882251,1.000000,2,0,0.914352,0.877778,0.895692
120,range_limited,weighted_a_star,1,1,0,SLOW,SLOW,1,0.408815,51,69.882251,69.882251,1.000000,2,0,0.914352,0.877778,0.895692
121,localisation_drift,dijkstra_navfn_style,0,1,1,RECOVERY,STOP,0,17.424310,2586,72.225397,72.225397,1.000000,1.000000,2,0.868571,0.904762,0.886297
121,localisation_drift,a_star,0,1,1,RECOVERY,STOP,0,3.362711,277,72.225397,72.225397,1.000000,1.000000,2,0.868571,0.904762,0.886297
121,localisation_drift,weighted_a_star,0,1,1,RECOVERY,STOP,0,0.683622,63,73.396970,72.225397,1.016221,1.000000,3,0.868571,0.904762,0.886297
122,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,21.572389,2659,69.882251,69.882251,1.000000,1,0,0.880090,0.913146,0.896313
122,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.715351,70,69.882251,69.882251,1.000000,1,0,0.880090,0.913146,0.896313
122,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.539140,51,69.882251,69.882251,1.000000,1,0,0.880090,0.913146,0.896313
123,localisation_drift,dijkstra_navfn_style,0,1,1,RECOVERY,STOP,0,19.378294,2642,72.225397,72.811183,0.991955,1.000000,2,0.867965,0.903153,0.885210
123,localisation_drift,a_star,0,1,1,RECOVERY,STOP,0,1.596364,179,72.225397,72.811183,0.991955,1.000000,4,0.867965,0.903153,0.885210
123,localisation_drift,weighted_a_star,0,1,1,RECOVERY,STOP,0,0.601200,58,72.225397,72.811183,0.991955,1.000000,4,0.867965,0.903153,0.885210
124,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,12.950594,2675,69.882251,69.882251,1.000000,2,0,0.864802,0.889688,0.877069
124,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.462163,58,69.882251,69.882251,1.000000,2,0,0.864802,0.889688,0.877069
124,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.405763,51,69.882251,69.882251,1.000000,2,0,0.864802,0.889688,0.877069
125,localisation_drift,dijkstra_navfn_style,0,1,1,RECOVERY,STOP,0,22.538735,2661,72.811183,72.225397,1.008111,1.000000,2,0.858093,0.904206,0.880546
125,localisation_drift,a_star,0,1,1,RECOVERY,STOP,0,2.544094,301,72.811183,72.225397,1.008111,1.000000,3,0.858093,0.904206,0.880546
125,localisation_drift,weighted_a_star,0,1,1,RECOVERY,STOP,0,0.774834,83,72.811183,72.225397,1.008111,1.000000,3,0.858093,0.904206,0.880546
126,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,21.173242,2670,72.225397,72.225397,1.000000,1.000000,1,0.872483,0.900693,0.886364
126,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,4.028800,336,72.225397,72.225397,1.000000,1.000000,1,0.872483,0.900693,0.886364
126,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.911349,68,73.396970,72.225397,1.016221,1.000000,0,0.872483,0.900693,0.886364
127,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.377649,2619,71.639610,69.882251,1.025147,1.000000,0,0.887755,0.898760,0.893224
127,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,2.286405,244,71.639610,69.882251,1.025147,1.000000,1,0.887755,0.898760,0.893224
127,localisation_drift,weighted_a_star,0,1,0,RECOVERY,STOP,0,0.556957,55,71.639610,69.882251,1.025147,1.000000,1,0.887755,0.898760,0.893224
128,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,19.080602,2654,70.468037,70.468037,1.000000,1.000000,2,0.866962,0.857456,0.862183
128,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,1.049662,111,70.468037,70.468037,1.000000,1.000000,1,0.866962,0.857456,0.862183
128,localisation_drift,weighted_a_star,0,1,0,RECOVERY,STOP,0,0.532144,52,70.468037,70.468037,1.000000,1.000000,1,0.866962,0.857456,0.862183
129,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.940868,2705,70.468037,70.468037,1.000000,1.000000,0,0.798030,0.902507,0.847059
129,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,1.163894,115,70.468037,70.468037,1.000000,1.000000,0,0.798030,0.902507,0.847059
129,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.605209,53,70.468037,70.468037,1.000000,1.000000,0,0.798030,0.902507,0.847059
130,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.908273,2499,69.882251,69.882251,1.000000,2,0,0.890756,0.902896,0.896785
130,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,1.326524,136,69.882251,69.882251,1.000000,2,0,0.890756,0.902896,0.896785
130,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.551547,52,70.468037,69.882251,1.008382,2.000000,0,0.890756,0.902896,0.896785
131,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.439709,2675,71.053824,71.053824,1.000000,1.000000,0,0.854839,0.900485,0.877069
131,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,2.433398,209,71.053824,71.053824,1.000000,1.000000,0,0.854839,0.900485,0.877069
131,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.663466,57,71.639610,71.053824,1.008244,1.000000,0,0.854839,0.900485,0.877069
132,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.363368,2610,72.225397,72.225397,1.000000,1.000000,0,0.886228,0.934737,0.909836
132,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,2.112683,238,72.225397,72.225397,1.000000,1.000000,0,0.886228,0.934737,0.909836
132,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.580883,60,72.225397,72.225397,1.000000,1.000000,0,0.886228,0.934737,0.909836
133,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.491213,2578,71.053824,71.053824,1.000000,1.000000,0,0.888889,0.907692,0.898192
133,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,1.159178,129,71.053824,71.053824,1.000000,1.000000,0,0.888889,0.907692,0.898192
133,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.571727,57,71.639610,71.053824,1.008244,1.000000,0,0.888889,0.907692,0.898192
134,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,18.050163,2620,70.468037,70.468037,1.000000,1.000000,1,0.890041,0.908898,0.899371
134,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.934472,101,70.468037,70.468037,1.000000,1.000000,0,0.890041,0.908898,0.899371
134,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.547340,53,70.468037,70.468037,1.000000,1.000000,0,0.890041,0.908898,0.899371
135,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.046717,2575,69.882251,69.882251,1.000000,1,0,0.891429,0.906977,0.899135
135,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.904615,100,69.882251,69.882251,1.000000,1,0,0.891429,0.906977,0.899135
135,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.571207,51,69.882251,69.882251,1.000000,1,0,0.891429,0.906977,0.899135
136,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,19.288027,2634,71.053824,71.053824,1.000000,1.000000,1,0.850211,0.868534,0.859275
136,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,1.783976,196,71.053824,71.053824,1.000000,1.000000,0,0.850211,0.868534,0.859275
136,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.725420,72,72.468037,71.053824,1.019903,1.000000,0,0.850211,0.868534,0.859275
137,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,18.033727,2635,70.468037,70.468037,1.000000,1.000000,1,0.871795,0.912752,0.891803
137,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,1.087163,118,70.468037,70.468037,1.000000,1.000000,0,0.871795,0.912752,0.891803
137,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.570482,52,70.468037,70.468037,1.000000,1.000000,0,0.871795,0.912752,0.891803
138,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,13.123057,2625,71.639610,71.639610,1.000000,1.000000,1,0.842213,0.901316,0.870763
138,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,1.344714,208,71.639610,71.639610,1.000000,1.000000,0,0.842213,0.901316,0.870763
138,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.423082,54,71.639610,71.639610,1.000000,1.000000,0,0.842213,0.901316,0.870763
139,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,18.472401,2634,70.468037,69.882251,1.008382,1.000000,1,0.868365,0.908889,0.888165
139,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,1.007255,99,70.468037,69.882251,1.008382,1.000000,1,0.868365,0.908889,0.888165
139,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.617201,53,71.053824,69.882251,1.016765,1.000000,0,0.868365,0.908889,0.888165
140,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,13.392920,2631,71.639610,71.053824,1.008244,1.000000,1,0.837113,0.898230,0.866596
140,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,2.612131,249,71.639610,71.053824,1.008244,1.000000,0,0.837113,0.898230,0.866596
140,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.588914,54,71.639610,71.053824,1.008244,1.000000,0,0.837113,0.898230,0.866596
141,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,20.315958,2689,69.882251,69.882251,1.000000,1,0,0.828851,0.896825,0.861499
141,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.816209,85,69.882251,69.882251,1.000000,1,0,0.828851,0.896825,0.861499
141,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.537762,51,69.882251,69.882251,1.000000,1,0,0.828851,0.896825,0.861499
142,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,19.098564,2663,72.225397,72.225397,1.000000,1.000000,1,0.860000,0.871622,0.865772
142,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,2.875654,337,72.225397,72.225397,1.000000,1.000000,1,0.860000,0.871622,0.865772
142,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.634366,65,72.811183,72.225397,1.008111,1.000000,0,0.860000,0.871622,0.865772
143,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,14.148646,2697,69.882251,69.882251,1.000000,1,0,0.824390,0.857868,0.840796
143,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.806546,99,69.882251,69.882251,1.000000,1,0,0.824390,0.857868,0.840796
143,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.442133,51,69.882251,69.882251,1.000000,1,0,0.824390,0.857868,0.840796
144,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,18.603774,2632,70.468037,69.882251,1.008382,1.000000,1,0.869748,0.907895,0.888412
144,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,1.176995,125,70.468037,69.882251,1.008382,1.000000,0,0.869748,0.907895,0.888412
144,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.578439,52,70.468037,69.882251,1.008382,1.000000,0,0.869748,0.907895,0.888412
145,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,18.370681,2581,73.396970,73.396970,1.000000,1.000000,0,0.863985,0.909274,0.886051
145,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,4.407610,494,73.396970,73.396970,1.000000,1.000000,1,0.863985,0.909274,0.886051
145,localisation_drift,weighted_a_star,0,1,0,RECOVERY,STOP,0,1.014510,105,73.396970,73.396970,1.000000,1.000000,1,0.863985,0.909274,0.886051
146,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,14.128342,2664,69.882251,69.882251,1.000000,1,0,0.863014,0.904306,0.883178
146,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.785965,97,69.882251,69.882251,1.000000,1,0,0.863014,0.904306,0.883178
146,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.482723,53,70.468037,69.882251,1.008382,1.000000,0,0.863014,0.904306,0.883178
147,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,18.925560,2655,71.639610,72.225397,0.991889,1.000000,1,0.848889,0.856502,0.852679
147,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,2.006593,220,71.639610,72.225397,0.991889,1.000000,1,0.848889,0.856502,0.852679
147,localisation_drift,weighted_a_star,0,1,0,RECOVERY,STOP,0,0.696572,70,71.639610,72.225397,0.991889,1.000000,1,0.848889,0.856502,0.852679
148,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,17.668698,2668,69.882251,69.882251,1.000000,1,0,0.833718,0.898010,0.864671
148,localisation_drift,a_star,1,1,0,RECOVERY,RECOVERY,1,0.705095,101,69.882251,69.882251,1.000000,1,0,0.833718,0.898010,0.864671
148,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.395751,51,69.882251,69.882251,1.000000,1,0,0.833718,0.898010,0.864671
149,localisation_drift,dijkstra_navfn_style,1,1,0,RECOVERY,RECOVERY,1,19.433937,2603,73.982756,73.982756,1.000000,1.000000,0,0.862475,0.865878,0.864173
149,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,4.610304,537,73.982756,73.982756,1.000000,1.000000,1,0.862475,0.865878,0.864173
149,localisation_drift,weighted_a_star,1,1,0,RECOVERY,RECOVERY,1,0.961503,99,75.740115,73.982756,1.023754,1,0,0.862475,0.865878,0.864173
150,localisation_drift,dijkstra_navfn_style,0,1,0,RECOVERY,STOP,0,20.511729,2677,72.225397,71.639610,1.008177,1.000000,1,0.835616,0.892683,0.863208
150,localisation_drift,a_star,0,1,0,RECOVERY,STOP,0,1.596056,171,72.225397,71.639610,1.008177,1.000000,1,0.835616,0.892683,0.863208
150,localisation_drift,weighted_a_star,0,1,0,RECOVERY,STOP,0,0.723923,71,72.811183,71.639610,1.016354,1.000000,2,0.835616,0.892683,0.863208
151,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,STOP,1,23.476774,2643,70.468037,70.468037,1.000000,1.000000,1,0.913978,0.910064,0.912017
151,dynamic_intrusion,a_star,0,1,1,STOP,STOP,1,1.246243,119,70.468037,70.468037,1.000000,1.000000,2,0.913978,0.910064,0.912017
151,dynamic_intrusion,weighted_a_star,0,1,1,STOP,STOP,1,0.610827,52,70.468037,70.468037,1.000000,1.000000,2,0.913978,0.910064,0.912017
152,dynamic_intrusion,dijkstra_navfn_style,0,1,0,SLOW,STOP,0,18.808421,2642,71.053824,71.053824,1.000000,1.000000,1,0.908316,0.920086,0.914163
152,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.418547,159,71.053824,71.053824,1.000000,1.000000,0,0.908316,0.920086,0.914163
152,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.565049,56,71.639610,71.053824,1.008244,1.000000,0,0.908316,0.920086,0.914163
153,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,14.669164,2679,70.468037,70.468037,1.000000,1.000000,0,0.939535,0.935185,0.937355
153,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,0.973304,118,70.468037,70.468037,1.000000,1.000000,0,0.939535,0.935185,0.937355
153,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.472487,53,70.468037,70.468037,1.000000,1.000000,0,0.939535,0.935185,0.937355
154,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,STOP,1,19.021554,2653,70.468037,70.468037,1.000000,1.000000,4,0.925275,0.907328,0.916213
154,dynamic_intrusion,a_star,0,1,1,STOP,STOP,1,1.885655,146,70.468037,70.468037,1.000000,1.000000,3,0.925275,0.907328,0.916213
154,dynamic_intrusion,weighted_a_star,0,1,1,STOP,STOP,1,0.597984,54,70.468037,70.468037,1.000000,1.000000,3,0.925275,0.907328,0.916213
155,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,STOP,1,14.916832,2665,70.468037,70.468037,1.000000,1.000000,3,0.933638,0.937931,0.935780
155,dynamic_intrusion,a_star,0,1,1,STOP,STOP,1,0.900933,120,70.468037,70.468037,1.000000,1.000000,3,0.933638,0.937931,0.935780
155,dynamic_intrusion,weighted_a_star,0,1,1,STOP,STOP,1,0.419635,52,70.468037,70.468037,1.000000,1.000000,3,0.933638,0.937931,0.935780
156,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,PROCEED,0,18.580152,2685,70.468037,70.468037,1.000000,2.000000,0,0.916268,0.911905,0.914081
156,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.041739,113,70.468037,70.468037,1.000000,1.100000,0,0.916268,0.911905,0.914081
156,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.561022,53,70.468037,70.468037,1.000000,1.000000,0,0.916268,0.911905,0.914081
157,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,19.515465,2652,69.882251,69.882251,1.000000,1,0,0.908277,0.929062,0.918552
157,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,0.999261,108,69.882251,69.882251,1.000000,1,0,0.908277,0.929062,0.918552
157,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.548116,51,69.882251,69.882251,1.000000,1,0,0.908277,0.929062,0.918552
158,dynamic_intrusion,dijkstra_navfn_style,0,1,0,SLOW,STOP,0,18.633844,2677,69.882251,70.468037,0.991687,1,1,0.909091,0.939759,0.924171
158,dynamic_intrusion,a_star,0,1,0,SLOW,STOP,0,1.100524,107,69.882251,70.468037,0.991687,1,1,0.909091,0.939759,0.924171
158,dynamic_intrusion,weighted_a_star,0,1,0,SLOW,STOP,0,0.569912,51,69.882251,70.468037,0.991687,1,2,0.909091,0.939759,0.924171
159,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,RECOVERY,0,20.255204,2739,70.468037,70.468037,1.000000,1.000000,0,0.911051,0.906166,0.908602
159,dynamic_intrusion,a_star,0,1,1,STOP,STOP,1,1.315877,138,70.468037,70.468037,1.000000,1.000000,3,0.911051,0.906166,0.908602
159,dynamic_intrusion,weighted_a_star,0,1,1,STOP,STOP,1,0.595621,53,71.053824,70.468037,1.008313,1.000000,1,0.911051,0.906166,0.908602
160,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,20.548219,2756,70.468037,70.468037,1.000000,1.000000,0,0.875706,0.948012,0.910426
160,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.354835,140,70.468037,70.468037,1.000000,1.000000,0,0.875706,0.948012,0.910426
160,dynamic_intrusion,weighted_a_star,0,1,0,SLOW,STOP,0,0.561272,53,71.053824,70.468037,1.008313,1.000000,1,0.875706,0.948012,0.910426
161,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,18.147629,2680,73.396970,71.639610,1.024531,1.000000,0,0.954023,0.932584,0.943182
161,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,3.655347,424,73.396970,71.639610,1.024531,1.000000,0,0.954023,0.932584,0.943182
161,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.851074,89,74.811183,71.639610,1.044271,1.000000,0,0.954023,0.932584,0.943182
162,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,13.565657,2709,71.053824,71.053824,1.000000,1.000000,0,0.932836,0.939850,0.936330
162,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.219104,169,71.053824,71.053824,1.000000,1.000000,0,0.932836,0.939850,0.936330
162,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.435883,56,71.639610,71.053824,1.008244,1.000000,0,0.932836,0.939850,0.936330
163,dynamic_intrusion,dijkstra_navfn_style,0,1,0,SLOW,STOP,0,19.259671,2681,71.053824,71.053824,1.000000,1.000000,1,0.893519,0.941463,0.916865
163,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.953908,215,71.053824,71.053824,1.000000,1.000000,0,0.893519,0.941463,0.916865
163,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.801510,55,71.053824,71.053824,1.000000,1.000000,0,0.893519,0.941463,0.916865
164,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,19.641580,2678,70.468037,70.468037,1.000000,1.000000,0,0.911422,0.933174,0.922170
164,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.229996,121,70.468037,70.468037,1.000000,1.000000,0,0.911422,0.933174,0.922170
164,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.611882,54,71.053824,70.468037,1.008313,1.000000,0,0.911422,0.933174,0.922170
165,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,18.254724,2694,71.053824,71.053824,1.000000,1.000000,0,0.919240,0.941606,0.930288
165,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.473218,164,71.053824,71.053824,1.000000,1.000000,0,0.919240,0.941606,0.930288
165,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.551218,54,71.639610,71.053824,1.008244,1.000000,0,0.919240,0.941606,0.930288
166,dynamic_intrusion,dijkstra_navfn_style,0,1,0,SLOW,STOP,0,18.789807,2736,69.882251,69.882251,1.000000,1,1,0.894879,0.948571,0.920943
166,dynamic_intrusion,a_star,0,1,0,SLOW,STOP,0,1.260054,134,69.882251,69.882251,1.000000,1,1,0.894879,0.948571,0.920943
166,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.552667,52,70.468037,69.882251,1.008382,1.000000,0,0.894879,0.948571,0.920943
167,dynamic_intrusion,dijkstra_navfn_style,0,1,0,SLOW,STOP,0,19.036678,2658,70.468037,71.053824,0.991756,1.000000,1,0.913832,0.941589,0.927503
167,dynamic_intrusion,a_star,0,1,0,SLOW,STOP,0,1.765822,173,70.468037,71.053824,0.991756,1.000000,1,0.913832,0.941589,0.927503
167,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.684438,58,72.225397,71.053824,1.016489,1.000000,0,0.913832,0.941589,0.927503
168,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,STOP,1,19.611683,2726,70.468037,69.882251,1.008382,1.000000,4,0.903646,0.906005,0.904824
168,dynamic_intrusion,a_star,0,1,1,STOP,STOP,1,1.170035,123,70.468037,69.882251,1.008382,1.000000,2,0.903646,0.906005,0.904824
168,dynamic_intrusion,weighted_a_star,0,1,1,STOP,RECOVERY,0,0.560920,54,71.053824,69.882251,1.016765,1.000000,0,0.903646,0.906005,0.904824
169,dynamic_intrusion,dijkstra_navfn_style,0,1,0,SLOW,STOP,0,19.268251,2677,70.468037,71.639610,0.983646,0.100000,6,0.912240,0.940476,0.926143
169,dynamic_intrusion,a_star,0,1,0,SLOW,STOP,0,1.284547,135,70.468037,71.639610,0.983646,0.100000,6,0.912240,0.940476,0.926143
169,dynamic_intrusion,weighted_a_star,0,1,0,SLOW,STOP,0,0.602448,54,70.468037,71.639610,0.983646,0.100000,6,0.912240,0.940476,0.926143
170,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,STOP,1,14.362198,2658,70.468037,70.468037,1.000000,1.000000,3,0.926339,0.936795,0.931538
170,dynamic_intrusion,a_star,0,1,1,STOP,STOP,1,1.251810,126,70.468037,70.468037,1.000000,1.000000,3,0.926339,0.936795,0.931538
170,dynamic_intrusion,weighted_a_star,0,1,1,STOP,STOP,1,0.455929,54,71.053824,70.468037,1.008313,1.000000,3,0.926339,0.936795,0.931538
171,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,19.174428,2715,70.468037,70.468037,1.000000,1.000000,0,0.891139,0.919060,0.904884
171,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.199477,129,70.468037,70.468037,1.000000,1.000000,0,0.891139,0.919060,0.904884
171,dynamic_intrusion,weighted_a_star,0,1,0,SLOW,STOP,0,0.568839,53,71.053824,70.468037,1.008313,1.000000,1,0.891139,0.919060,0.904884
172,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,19.358564,2696,71.053824,71.053824,1.000000,1.000000,0,0.928058,0.925837,0.926946
172,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.177156,132,71.053824,71.053824,1.000000,1.000000,0,0.928058,0.925837,0.926946
172,dynamic_intrusion,weighted_a_star,1,1,0,SLOW,SLOW,1,0.585202,57,71.639610,71.053824,1.008244,1.000000,0,0.928058,0.925837,0.926946
173,dynamic_intrusion,dijkstra_navfn_style,1,1,0,SLOW,SLOW,1,21.031361,2640,70.468037,70.468037,1.000000,1.000000,0,0.933902,0.918239,0.926004
173,dynamic_intrusion,a_star,1,1,0,SLOW,SLOW,1,1.195359,118,70.468037,70.468037,1.000000,1.000000,0,0.933902,0.918239,0.926004
173,dynamic_intrusion,weighted_a_star,0,1,0,SLOW,STOP,0,0.545801,52,70.468037,70.468037,1.000000,1.000000,1,0.933902,0.918239,0.926004
174,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,STOP,1,19.993374,2687,71.053824,70.468037,1.008313,1.000000,2,0.904535,0.919903,0.912154
174,dynamic_intrusion,a_star,0,1,1,STOP,STOP,1,0.891323,91,71.053824,70.468037,1.008313,1.000000,3,0.904535,0.919903,0.912154
174,dynamic_intrusion,weighted_a_star,0,1,1,STOP,STOP,1,0.561304,54,71.053824,70.468037,1.008313,1.000000,3,0.904535,0.919903,0.912154
175,dynamic_intrusion,dijkstra_navfn_style,0,1,1,STOP,STOP,1,18.351125,2701,72.225397,72.225397,1.000000,1.000000,2,0.929952,0.934466,0.932203
